episode,t,x,y,zone_id,regime_id,action,logits_act,pi_act,pi_max,pi_entropy,pi_argmax,pi_margin,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
0,25,14,4,2,0,3,4.831051349639893,0.9900639653205872,0.9900639653205872,0.06861577183008194,3,0.9866175055503845,-0.4586402475833893,-0.054963961243629456,-0.01935598999261856,-0.04211418703198433,-0.026067018508911133,0.02162158489227295,0.01590557023882866,-0.12730972468852997,-0.40430575609207153,-0.01826617680490017,-0.6252214908599854,-0.7742589712142944,-0.5453835725784302,-0.3932666778564453,0.36117345094680786,-0.04413292929530144,-0.8449605107307434,-0.17408326268196106,-0.7212950587272644,-0.1780056357383728,0.32085269689559937,-0.6439008116722107,0.8330111503601074,-0.47663137316703796,-0.7780944108963013,-0.49330878257751465,-0.2616460919380188,0.9787023067474365,-1.0806905031204224,-0.6502737402915955,1.861380934715271,0.8324247598648071,0.818351149559021,0.07535552233457565,1.4278532266616821,-2.0139453411102295,-1.2019593715667725,0.00032938687945716083,0.3655451834201813,0.11997508257627487,-0.6465203762054443,0.03557046130299568,0.07027565687894821,0.2873099148273468,-0.8392517566680908,0.01323103066533804,0.6021660566329956,-0.8258554339408875,0.6413723826408386,1.2935872077941895,-0.3922915756702423,-0.09602714329957962
0,26,14,4,2,0,3,4.07779598236084,0.9779976010322571,0.9779976010322571,0.13476146757602692,3,0.9698505401611328,-0.3598789572715759,-0.06526467204093933,-0.14355136454105377,-0.019743531942367554,0.1157839298248291,0.16389325261116028,0.020226994529366493,-0.13072830438613892,-0.7773261070251465,-0.45545271039009094,-0.14747655391693115,-0.1649644672870636,0.1619444042444229,-0.7144924402236938,0.666867733001709,-0.41641995310783386,-0.5514538288116455,-0.5737163424491882,0.3148854672908783,0.12532690167427063,-0.5669980645179749,-0.12741054594516754,0.8393898606300354,-0.6748229265213013,0.05395751819014549,0.2260456532239914,-0.09660298377275467,0.5023670196533203,-1.412591814994812,-0.2688322961330414,1.215010643005371,1.4134342670440674,0.9031209945678711,-0.9591197371482849,1.37352454662323,-1.9713943004608154,-1.5149662494659424,0.2056279182434082,0.500667154788971,-0.17024782299995422,-0.6560490727424622,0.03745850548148155,0.07140032202005386,0.3040558099746704,-0.8505401015281677,0.016079479828476906,0.6073092818260193,-0.83696448802948,0.6429581642150879,1.2964670658111572,-0.3970946967601776,-0.09375667572021484
0,27,14,4,2,0,3,4.344954013824463,0.9843375086784363,0.9843375086784363,0.10116346180438995,3,0.9783897995948792,-0.4246133267879486,-0.09412657469511032,-0.1451466828584671,-0.06459652632474899,0.03302767872810364,0.16799476742744446,0.07514642924070358,-0.15730169415473938,-0.8006777167320251,-0.45106250047683716,-0.24478963017463684,-0.3298947811126709,0.07375656813383102,-0.7462578415870667,0.6739737391471863,-0.4502067267894745,-0.6586094498634338,-0.5706722736358643,0.14490240812301636,0.07451421767473221,-0.5156790614128113,-0.3005088269710541,0.8749634027481079,-0.6925588846206665,-0.030478671193122864,0.1538185179233551,-0.02215014025568962,0.5655483603477478,-1.4358417987823486,-0.41176244616508484,1.2459053993225098,1.3784258365631104,0.8896581530570984,-0.9201360940933228,1.4756155014038086,-1.9228179454803467,-1.4754692316055298,0.1315554827451706,0.48538002371788025,-0.10725105553865433,-0.6623109579086304,0.03867185860872269,0.0711388811469078,0.32209712266921997,-0.8607178330421448,0.01918596215546131,0.6114246249198914,-0.847650408744812,0.643682599067688,1.2984966039657593,-0.40286487340927124,-0.0914841815829277
0,28,14,4,2,0,3,4.854956150054932,0.9915949702262878,0.9915949702262878,0.05941202491521835,3,0.9883342981338501,-0.4621712565422058,-0.0827866867184639,-0.06083986908197403,-0.04720015078783035,-0.021863587200641632,0.15134981274604797,-0.026947319507598877,-0.05937180668115616,-0.7770376801490784,-0.31561079621315,-0.5489118099212646,-0.6763796806335449,-0.24809984862804413,-0.7410691976547241,0.6555078029632568,-0.3998349606990814,-0.8456605076789856,-0.5334663987159729,-0.378099650144577,-0.0023101861588656902,-0.1711588054895401,-0.6044268608093262,0.9248347878456116,-0.6683112382888794,-0.4043746292591095,-0.07744085788726807,-0.03242000564932823,0.743811845779419,-1.29302978515625,-0.7016606330871582,1.463363766670227,1.2247198820114136,0.8482283353805542,-0.6929037570953369,1.566279411315918,-1.916319489479065,-1.350681185722351,0.004103220533579588,0.5478115677833557,0.07051176577806473,-0.6601525545120239,0.03825885429978371,0.06795893609523773,0.3433492183685303,-0.8700645565986633,0.02219480089843273,0.6135033369064331,-0.8586063981056213,0.6433784365653992,1.3009146451950073,-0.4116658866405487,-0.0892653688788414
0,29,14,4,2,0,3,4.357903480529785,0.9850674867630005,0.9850674867630005,0.09711069613695145,3,0.9792605042457581,-0.4939919114112854,-0.12134283781051636,-0.045791883021593094,-0.05970701575279236,0.08969590067863464,0.23633721470832825,0.06766173243522644,-0.09098387509584427,-0.8497479557991028,-0.5298232436180115,-0.2688836455345154,-0.3584463596343994,0.10132589191198349,-0.7894745469093323,0.7191562056541443,-0.4812421202659607,-0.719441294670105,-0.6314978003501892,0.26260408759117126,0.08065558969974518,-0.5657004117965698,-0.292976438999176,0.9117563962936401,-0.7380281090736389,0.046242501586675644,0.24760283529758453,0.016413044184446335,0.622055172920227,-1.4405522346496582,-0.4047600030899048,1.1145962476730347,1.4015220403671265,0.8425921201705933,-1.04124116897583,1.48799467086792,-1.8933883905410767,-1.4943227767944336,0.08119457215070724,0.49679994583129883,-0.08274925500154495,-0.6671003103256226,0.03933975100517273,0.06778641790151596,0.3595856726169586,-0.8780840635299683,0.02511138655245304,0.6171123385429382,-0.8672212362289429,0.6430778503417969,1.3012056350708008,-0.41606685519218445,-0.08680684864521027
0,30,14,4,2,0,3,4.5152587890625,0.9873321652412415,0.9873321652412415,0.08446111530065536,3,0.982486367225647,-0.4099177420139313,-0.03965131193399429,-0.043320536613464355,-0.13771671056747437,0.07875216752290726,0.09207025170326233,0.04465077817440033,-0.2059759795665741,-0.7423849105834961,-0.4302453100681305,-0.2758261263370514,-0.3533555269241333,0.020200245082378387,-0.6863572001457214,0.6460340619087219,-0.37958166003227234,-0.6552748680114746,-0.5000229477882385,0.09519520401954651,0.06384879350662231,-0.4624701142311096,-0.2851816415786743,0.8542850613594055,-0.655094563961029,-0.10005804896354675,0.08127178251743317,-0.03532525524497032,0.6592049598693848,-1.373521327972412,-0.42703506350517273,1.2984970808029175,1.327950119972229,0.8627504706382751,-0.8378836512565613,1.4387961626052856,-2.0070695877075195,-1.4778169393539429,0.16759814321994781,0.499517023563385,-0.07687617838382721,-0.6710243821144104,0.040267180651426315,0.06702463328838348,0.37348344922065735,-0.8853381872177124,0.027667058631777763,0.6199870109558105,-0.8753594160079956,0.6436558365821838,1.3021914958953857,-0.4208560883998871,-0.0849546566605568
0,31,14,4,2,0,3,4.438771724700928,0.9864000082015991,0.9864000082015991,0.08969398587942123,3,0.981113076210022,-0.4109095335006714,-0.11226335167884827,-0.07907561212778091,-0.1434006690979004,0.038032788783311844,0.14745572209358215,0.10847049951553345,-0.1595798134803772,-0.8068397045135498,-0.49843093752861023,-0.22609779238700867,-0.3261670172214508,0.08916378766298294,-0.751209020614624,0.6831600666046143,-0.455126017332077,-0.6668286323547363,-0.569155752658844,0.21066448092460632,0.06186244636774063,-0.548827588558197,-0.28177279233932495,0.8792345523834229,-0.7061964869499207,0.010688520036637783,0.17213939130306244,0.018861139193177223,0.6000630259513855,-1.4223822355270386,-0.4080817997455597,1.1828899383544922,1.3774538040161133,0.8695258498191833,-0.9812124371528625,1.4616024494171143,-1.9425603151321411,-1.4839880466461182,0.14618973433971405,0.49486061930656433,-0.0960494726896286,-0.6765773296356201,0.04124382883310318,0.06673095375299454,0.3869631886482239,-0.8917390704154968,0.03035278432071209,0.6227326393127441,-0.8825215101242065,0.643412709236145,1.3021223545074463,-0.42467159032821655,-0.08289229869842529
0,32,14,4,2,0,3,4.96201229095459,0.992738664150238,0.992738664150238,0.05235203355550766,3,0.9898777604103088,-0.4342365264892578,-0.11222754418849945,-0.05023479834198952,-0.09729336202144623,-0.03355743736028671,0.1869349181652069,0.1417839378118515,-0.058680273592472076,-0.7413457036018372,-0.3644118905067444,-0.4166352450847626,-0.600211501121521,-0.19466421008110046,-0.6915223002433777,0.5974298715591431,-0.3501908779144287,-0.7936335802078247,-0.4806874096393585,-0.2348479926586151,-0.0627971738576889,-0.2534990906715393,-0.48722508549690247,0.8915867805480957,-0.672713577747345,-0.3308653235435486,-0.11835435032844543,-0.00547542329877615,0.7548293471336365,-1.3355811834335327,-0.6163044571876526,1.4323689937591553,1.1934963464736938,0.8775103688240051,-0.6573988199234009,1.536681890487671,-1.9757024049758911,-1.3810842037200928,0.050613295286893845,0.5201293230056763,0.05513572692871094,-0.6745898127555847,0.04094340652227402,0.06404399871826172,0.40224727988243103,-0.8976267576217651,0.03272029757499695,0.6239286661148071,-0.8899381756782532,0.6433393359184265,1.3026622533798218,-0.43121618032455444,-0.08130411803722382
0,33,14,4,2,0,3,4.512529373168945,0.9877293705940247,0.9877293705940247,0.08215577900409698,3,0.9829078912734985,-0.34256231784820557,-0.041831113398075104,0.021496988832950592,-0.10921325534582138,0.06517362594604492,0.20138049125671387,0.017766550183296204,-0.10404840856790543,-0.8144838809967041,-0.4955585300922394,-0.31886026263237,-0.40626078844070435,0.053554195910692215,-0.768043041229248,0.7157177329063416,-0.46088314056396484,-0.7312564253807068,-0.6029800772666931,0.16958388686180115,0.09720705449581146,-0.516654372215271,-0.32099586725234985,0.9071990847587585,-0.712097704410553,-0.03593703731894493,0.18188653886318207,0.032277777791023254,0.6651226878166199,-1.3759009838104248,-0.4592810571193695,1.1694602966308594,1.375451922416687,0.8260676860809326,-1.0170992612838745,1.4594942331314087,-1.9484001398086548,-1.481814980506897,0.13879062235355377,0.5293742418289185,-0.0594920888543129,-0.6790425777435303,0.041603606194257736,0.06320077925920486,0.415113240480423,-0.9028392434120178,0.0352211594581604,0.6260036826133728,-0.8959783315658569,0.6423177719116211,1.3019471168518066,-0.4345402717590332,-0.07916533201932907
0,34,14,4,2,0,3,4.390642166137695,0.985900342464447,0.985900342464447,0.09244497120380402,3,0.9803319573402405,-0.388228178024292,-0.06641297042369843,-0.06999339163303375,-0.12454798817634583,0.029847590252757072,0.22819969058036804,0.10041208565235138,-0.08475415408611298,-0.847786009311676,-0.5376449227333069,-0.23118208348751068,-0.3346922695636749,0.14608362317085266,-0.802786648273468,0.730133593082428,-0.5210825204849243,-0.6915168762207031,-0.6348848342895508,0.26901164650917053,0.1026320829987526,-0.6006544828414917,-0.2920760214328766,0.9049831032752991,-0.7393817901611328,0.061610519886016846,0.23536072671413422,0.07481606304645538,0.570224404335022,-1.4161040782928467,-0.4196958541870117,1.0978180170059204,1.4161710739135742,0.8569570183753967,-1.1242262125015259,1.4463552236557007,-1.9035444259643555,-1.4759565591812134,0.17258960008621216,0.5169248580932617,-0.10930050909519196,-0.685028612613678,0.04243531823158264,0.0629420131444931,0.426745742559433,-0.90742027759552,0.03782172128558159,0.628048300743103,-0.9012429714202881,0.64096599817276,1.3007501363754272,-0.43684202432632446,-0.07703562080860138
0,35,14,4,2,0,3,4.494404315948486,0.9875761270523071,0.9875761270523071,0.08300501853227615,3,0.9826511740684509,-0.4072895646095276,-0.024962380528450012,-0.08025965839624405,-0.11109697073698044,0.03331540524959564,0.21402740478515625,0.042760659009218216,-0.03534822165966034,-0.8469586372375488,-0.502199649810791,-0.31364119052886963,-0.41842547059059143,0.09233459085226059,-0.8092973232269287,0.7354283332824707,-0.5244081616401672,-0.7323147654533386,-0.6374219059944153,0.14400412142276764,0.11456286162137985,-0.5430996417999268,-0.37500590085983276,0.915284276008606,-0.7313976287841797,-0.02423812635242939,0.18989744782447815,0.08781688660383224,0.6030674576759338,-1.3826743364334106,-0.49959081411361694,1.1477344036102295,1.3989888429641724,0.8477055430412292,-1.1028558015823364,1.4606486558914185,-1.9057841300964355,-1.4535648822784424,0.17489059269428253,0.5380039215087891,-0.08004570752382278,-0.6891307234764099,0.042936697602272034,0.061959754675626755,0.43867889046669006,-0.9116697907447815,0.04043125733733177,0.6295171976089478,-0.9062994718551636,0.6392679810523987,1.299618124961853,-0.43953150510787964,-0.0749446451663971
0,36,14,4,2,0,3,4.531927585601807,0.988097608089447,0.988097608089447,0.08003190159797668,3,0.9833930730819702,-0.3541490435600281,-0.047987598925828934,-0.04676005616784096,-0.08497145771980286,0.07357771694660187,0.2073945850133896,0.028318898752331734,-0.016816996037960052,-0.8174598217010498,-0.4874603748321533,-0.28548866510391235,-0.3801114857196808,0.07662089169025421,-0.7714852690696716,0.7075774073600769,-0.46528154611587524,-0.7095280289649963,-0.6122170090675354,0.18625551462173462,0.10110605508089066,-0.5204647183418274,-0.2993939518928528,0.8997630476951599,-0.7140130996704102,-0.03231833502650261,0.17616502940654755,0.0426044762134552,0.6422245502471924,-1.3556009531021118,-0.4541379511356354,1.1660209894180298,1.373563289642334,0.8461964130401611,-1.046738862991333,1.4248629808425903,-1.9676867723464966,-1.4810360670089722,0.18836577236652374,0.5474119782447815,-0.06989637017250061,-0.692977249622345,0.043498825281858444,0.06119291111826897,0.4491732716560364,-0.9153953194618225,0.04263198748230934,0.6308987736701965,-0.9108245968818665,0.6379624009132385,1.2984591722488403,-0.44197019934654236,-0.0730469822883606
0,37,14,4,2,0,3,4.785989761352539,0.9911485910415649,0.9911485910415649,0.06209762766957283,3,0.9876536130905151,-0.4985518753528595,-0.012588858604431152,-0.04647500440478325,-0.08323021233081818,0.10113367438316345,0.18331396579742432,0.09185256063938141,-0.03978278487920761,-0.751054584980011,-0.4187217950820923,-0.304854154586792,-0.4397490918636322,-0.03219961002469063,-0.6891583204269409,0.6247537136077881,-0.3560079336166382,-0.7016173601150513,-0.5080392360687256,0.02405802719295025,0.024002252146601677,-0.40187621116638184,-0.3145568370819092,0.866683304309845,-0.6726229786872864,-0.17796914279460907,0.007729867473244667,0.0044362968765199184,0.7209129929542542,-1.3242113590240479,-0.489965558052063,1.3104697465896606,1.269992709159851,0.8756808042526245,-0.8336438536643982,1.424504280090332,-2.0417065620422363,-1.454901099205017,0.1884017288684845,0.5441716313362122,-0.023902716115117073,-0.693747878074646,0.0437622144818306,0.05974407121539116,0.4585600793361664,-0.9187340140342712,0.044456884264945984,0.6317706108093262,-0.9152138829231262,0.6375980377197266,1.2978575229644775,-0.4453180730342865,-0.07166630774736404
0,38,14,4,2,0,3,4.918080806732178,0.9923998713493347,0.9923998713493347,0.054452087730169296,3,0.9893993735313416,-0.41378018260002136,-0.06773830950260162,-0.06514793634414673,-0.08749546110630035,0.001672539860010147,0.18474744260311127,0.15032657980918884,-0.1076713353395462,-0.7140902280807495,-0.3725907504558563,-0.32525330781936646,-0.4931907057762146,-0.1131696030497551,-0.6587293148040771,0.5831515192985535,-0.330957293510437,-0.7209015488624573,-0.461769163608551,-0.10808154940605164,-0.0336085744202137,-0.3296769857406616,-0.3736684322357178,0.8578109741210938,-0.6565231680870056,-0.2653194069862366,-0.09715801477432251,0.005268491338938475,0.7322160601615906,-1.313948392868042,-0.5406630039215088,1.3981115818023682,1.211100459098816,0.8903108835220337,-0.7139727473258972,1.4481290578842163,-2.051400661468506,-1.4177919626235962,0.17908607423305511,0.5268727540969849,0.009158885106444359,-0.6923927068710327,0.04367729276418686,0.057656388729810715,0.4677489697933197,-0.9217496514320374,0.04620442911982536,0.6321725845336914,-0.9194161295890808,0.637495219707489,1.2974532842636108,-0.4492568075656891,-0.07057003676891327
0,39,14,4,2,0,3,4.304743766784668,0.9845731854438782,0.9845731854438782,0.09974370896816254,3,0.9784433245658875,-0.3632144331932068,0.07089684158563614,-0.0028115175664424896,-0.11765862256288528,0.08173207938671112,0.28854721784591675,0.05597187578678131,-0.04182681813836098,-0.8565121293067932,-0.5631017684936523,-0.22279393672943115,-0.30150967836380005,0.2131645679473877,-0.8179988265037537,0.7616751194000244,-0.5442599654197693,-0.6765169501304626,-0.6643128395080566,0.3472835421562195,0.16597789525985718,-0.6446138024330139,-0.23492348194122314,0.9108908772468567,-0.7475517392158508,0.09692003577947617,0.2873467803001404,0.09308464825153351,0.561496913433075,-1.3753701448440552,-0.39254090189933777,1.0374937057495117,1.4429610967636108,0.8363310694694519,-1.2311393022537231,1.377014398574829,-1.9150336980819702,-1.48235023021698,0.24477148056030273,0.5559607148170471,-0.13694624602794647,-0.6985780596733093,0.0444490909576416,0.05762357637286186,0.4759915769100189,-0.9243256449699402,0.04842638969421387,0.6335291266441345,-0.9225338697433472,0.6354690194129944,1.2955906391143799,-0.44974279403686523,-0.06859177350997925
